"FECHA,""Tipo de cambio - TC Interbancario (S/ por US$) - Venta"""
11Ago23,3.6845
14Ago23,3.7045
15Ago23,3.71866666666667
16Ago23,3.71533333333333
17Ago23,3.72466666666667
18Ago23,3.72
21Ago23,3.72
22Ago23,3.72783333333333
23Ago23,3.71083333333333
24Ago23,3.6987
25Ago23,3.693
28Ago23,3.696
29Ago23,3.69366666666667
30Ago23,n.d.
31Ago23,3.69466666666667
01Set23,3.69166666666667
04Set23,3.69183333333333
05Set23,3.70516666666667
06Set23,3.70583333333333
07Set23,3.71216666666667
08Set23,3.716
11Set23,3.70066666666667
12Set23,3.707
13Set23,3.70366666666667
14Set23,3.71083333333333
15Set23,3.72283333333333
18Set23,3.70916666666667
19Set23,3.71333333333333
20Set23,3.71716666666667
21Set23,3.74233333333333
22Set23,3.74883333333333
25Set23,3.77383333333333
26Set23,3.78483333333333
27Set23,3.80033333333333
28Set23,3.80483333333333
29Set23,3.79283333333333
02Oct23,3.80033333333333
03Oct23,3.81333333333333
04Oct23,3.8145
05Oct23,3.82283333333333
06Oct23,3.82933333333333
09Oct23,3.8375
10Oct23,3.8255
11Oct23,3.825
12Oct23,3.843
13Oct23,3.8505
16Oct23,3.86
17Oct23,3.85983333333333
18Oct23,3.86833333333333
19Oct23,3.87216666666667
20Oct23,3.874
23Oct23,3.87216666666667
24Oct23,3.8655
25Oct23,3.87166666666667
26Oct23,3.869
27Oct23,3.8585
30Oct23,3.84283333333333
31Oct23,3.83783333333333
01Nov23,n.d.
02Nov23,3.79483333333333
03Nov23,3.735
06Nov23,3.75916666666667
07Nov23,3.77566666666667
08Nov23,3.79683333333333
09Nov23,3.7965
10Nov23,3.81166666666667
13Nov23,3.81216666666667
14Nov23,3.76933333333333
15Nov23,3.77333333333333
16Nov23,3.77
17Nov23,3.77116666666667
20Nov23,3.7395
21Nov23,3.7405
22Nov23,3.742
23Nov23,3.735
24Nov23,3.73316666666667
27Nov23,3.723
28Nov23,3.72933333333333
29Nov23,3.7335
30Nov23,3.73833333333333
01Dic23,3.7345
04Dic23,3.745
05Dic23,3.75733333333333
06Dic23,3.75516666666667
07Dic23,3.75483333333333
08Dic23,n.d.
11Dic23,3.773
12Dic23,3.77633333333333
13Dic23,3.78666666666667
14Dic23,3.76333333333333
15Dic23,3.76383333333333
18Dic23,3.74833333333333
19Dic23,3.7135
20Dic23,3.706
21Dic23,3.70466666666667
22Dic23,3.68483333333333
25Dic23,n.d.
26Dic23,3.68683333333333
27Dic23,3.69083333333333
28Dic23,3.7025
29Dic23,3.70983333333333
01Ene24,n.d.
02Ene24,n.d.
03Ene24,3.734
04Ene24,3.73683333333333
05Ene24,3.71883333333333
08Ene24,3.71216666666667
09Ene24,3.7065
10Ene24,3.7025
11Ene24,3.7005
12Ene24,3.6945
15Ene24,3.698
16Ene24,3.71783333333333
17Ene24,3.74016666666667
18Ene24,3.74133333333333
